Time (Sec);S3;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S4;S8;S9;S45;S46;S47;
530.0045759999624;19160.0;96.36761679999842;98.48871599999808;95.68016319999745;95.67673119999745;96.32561599999852;96.30751919999892;98.51713199999847;97.08250399999852;98.51359999999846;89.20610079999703;94.13395679999795;97.03949999999776;98.41272319999806;98.40242719999804;96.96563679999866;87.41357679999771;92.50930399999757;86.47208159999796;93.29865199999736;98.47877759999807;97.03619679999775;
540.0012653332949;19160.0;96.27199679999839;98.48771599999804;95.46188079999737;95.45844879999737;96.22810159999847;96.30661919999889;98.51613199999844;97.08160399999849;98.51269999999843;88.82974719999693;94.0364423999979;97.03849999999773;98.33936239999801;98.329066399998;96.96473679999863;86.92273199999767;92.50840399999754;86.08113439999798;92.94874879999728;98.47787759999804;97.03529679999772;
550.0023546666271;19160.0;96.27099679999836;98.48681599999802;95.34021279999732;95.33678079999731;96.22720159999844;96.30571919999886;98.5152319999984;97.08070399999846;98.5117999999984;88.71281519999687;94.03544239999786;97.0375999999977;98.33846239999798;98.32816639999797;96.9638367999986;86.6101831999976;92.50750399999751;85.78025439999792;92.80282719999721;98.47697759999801;97.0343967999977;
560.0034439999605;19160.0;96.05516239999832;98.34099439999795;95.33931279999729;95.33588079999728;96.01548159999845;95.98703919999888;98.37225199999838;96.96140399999844;98.39249999999838;88.49698079999683;93.81960799999783;96.89177839999763;98.33756239999795;98.32726639999794;96.83980079999859;86.43007119999757;92.20672399999745;85.41939839999785;92.80192719999718;98.35530959999795;96.91272879999764;
570.0023546666283;19160.0;96.0542623999983;98.34009439999792;95.33841279999726;95.33498079999725;96.01458159999842;95.98613919999885;98.37135199999835;96.84210399999841;98.39159999999835;88.2810463999968;93.60367359999779;96.74595679999757;98.33666239999792;98.32636639999791;96.71576479999857;86.42917119999754;91.84586799999738;85.27357679999778;92.80102719999715;98.35440959999792;96.76690719999758;
580.0437919999587;19160.0;95.98232239999827;98.3391943999979;95.2408983999972;95.26161999999721;95.91706719999837;95.98523919999882;98.37045199999832;96.84120399999838;98.39069999999832;88.06818479999674;93.50615919999774;96.74505679999754;98.23914799999787;98.25300559999786;96.71486479999854;86.1533607999975;91.84496799999735;85.09601439999778;92.5843767999971;98.35350959999789;96.76600719999755;
590.0012653332913;19160.0;95.93406239999824;98.33829439999786;95.02261599999713;95.04333759999713;95.86785999999833;95.98433919999879;98.3695519999983;96.84030399999835;98.38979999999829;87.73932239999664;93.4569519999977;96.74415679999751;98.18994079999783;98.20379839999782;96.71396479999851;85.72249199999746;91.84406799999732;84.72699999999777;92.27029599999702;98.35260959999786;96.76510719999752;
600.0023546666247;19160.0;95.9330623999982;98.33739439999783;94.92510159999708;94.94582319999708;95.8669599999983;95.98343919999876;98.36865199999826;96.83940399999832;98.38889999999826;87.66880319999659;93.45605199999767;96.74325679999748;98.1890407999978;98.20289839999779;96.71296479999847;85.4574343999974;91.84316799999729;84.48609599999772;92.17278159999697;98.35170959999783;96.76420719999749;
610.0034439999561;19160.0;95.71722799999817;98.19157279999777;94.92420159999705;94.94492319999705;95.65523999999832;95.62963919999878;98.22567199999824;96.6963239999983;98.24591999999824;87.45296879999655;93.24021759999764;96.59743519999742;98.18814079999777;98.20189839999776;96.58892879999846;85.24149999999736;91.48231199999722;84.12523999999765;92.17178159999693;98.20588799999777;96.61838559999742;
620.0374293332874;19160.0;95.71632799999814;98.19067279999774;94.92330159999702;94.94392319999702;95.65433999999829;95.62873919999875;98.22477199999821;96.55334399999828;98.2450199999982;87.27285679999652;93.0601055999976;96.47576719999736;98.18724079999774;98.20099839999773;96.44026559999844;85.24059999999733;91.12155599999716;83.97941839999758;92.1708815999969;98.20488799999774;96.47256399999736;
630.0460133332884;19160.0;95.59702799999812;98.18977279999771;94.77737999999695;94.79810159999695;95.50851839999822;95.62783919999872;98.22387199999818;96.55244399999825;98.24411999999818;86.95360639999645;92.93843759999754;96.47486719999733;98.06557279999768;98.05517679999767;96.43936559999841;84.84565359999729;91.12055599999712;83.7314847999976;91.84594799999684;98.20398799999771;96.47166399999733;
640.0045759999555;19160.0;95.59602799999809;98.18887279999768;94.55909759999687;94.57981919999688;95.5076183999982;95.62693919999869;98.22297199999815;96.55154399999822;98.24311999999814;86.74384879999636;92.93753759999751;96.4739671999973;98.06457279999765;98.05427679999764;96.43846559999838;84.49809839999725;91.1196559999971;83.38535039999758;91.62766559999676;98.20308799999768;96.4706639999973;
650.0045759999557;19160.0;95.54763679999806;98.13956559999764;94.53404399999684;94.53061199999684;95.46015839999818;95.53211919999868;98.17461199999812;96.50328399999819;98.19485999999812;86.68486719999632;92.90081519999748;96.42465999999726;98.06367279999762;98.05337679999761;96.38831119999836;84.25719439999719;91.02295759999706;83.1436303999975;91.57845839999672;98.15388079999764;96.42145679999726;
660.0023546666223;19160.0;95.41511599999802;98.06620479999759;94.53314399999681;94.5297119999968;95.33011839999817;95.30735919999867;98.1026719999981;96.40766399999816;98.12291999999809;86.51642399999628;92.75652559999745;96.35129919999721;98.06277279999759;98.05247679999758;96.28890239999834;84.12467359999715;90.793822399997;82.90282639999745;91.57755839999669;98.08051999999759;96.34809599999721;
670.0034439999571;19160.0;95.41421599999799;98.06530479999756;94.53224399999678;94.52881199999678;95.32921839999814;95.30645919999864;98.10177199999806;96.28836399999814;98.12201999999806;86.33641199999624;92.57651359999741;96.22963119999716;98.06187279999756;98.05157679999755;96.14023919999832;84.12367359999712;90.46878879999693;82.75700479999739;91.57655839999666;98.07961999999756;96.22642799999716;
680.00126533329;19160.0;95.29491599999797;98.06440479999753;94.36226879999671;94.35883679999671;95.18339679999808;95.30555919999861;98.10087199999803;96.28746399999811;98.12111999999803;85.97064879999616;92.45484559999736;96.22873119999713;97.9402047999975;97.92990879999749;96.13933919999829;83.63292879999707;90.4678887999969;82.44994239999741;91.20331759999658;98.07871999999753;96.22552799999713;
690.0012653332891;19160.0;95.29401599999794;98.0635047999975;94.14398639999663;94.14055439999663;95.18249679999805;95.30465919999858;98.099971999998;96.28656399999808;98.120219999998;85.76089119999607;92.45394559999733;96.2278311999971;97.93930479999747;97.92900879999746;96.13843919999826;83.28537359999703;90.46698879999687;82.10286079999737;90.9850351999965;98.0778199999975;96.2246279999971;
700.0023546666223;19160.0;95.17397999999791;97.96599039999745;94.1430863999966;94.1396543999966;95.06479679999805;95.09223919999859;98.00435199999798;96.21462399999805;98.02459999999797;85.65252399999603;92.3339095999973;96.13031679999705;97.93840479999744;97.92810879999743;96.06365759999824;83.08029199999697;90.25033839999682;81.8011647999973;90.98413519999647;98.00445919999746;96.12711359999705;
710.0374293332865;19160.0;95.07718159999787;97.91678319999741;94.14218639999658;94.13875439999657;94.96987679999803;94.94995919999857;97.95609199999795;96.14268399999803;97.97633999999795;85.472411999996;92.16546639999726;96.032802399997;97.93750479999741;97.9272087999974;95.96414879999821;83.00774719999694;89.98528079999676;81.59618319999724;90.98323519999644;97.95525199999742;96.029599199997;
720.0034439999529;19160.0;95.07628159999784;97.91588319999738;94.14128639999655;94.13785439999654;94.968976799998;94.94905919999854;97.95519199999792;96.046963999998;97.97543999999792;85.32822239999597;92.02127679999722;95.93528799999694;97.93660479999738;97.92620879999737;95.88936719999819;83.00684719999691;89.7444767999967;81.49866879999719;90.98233519999641;97.95435199999739;95.93208479999694;
730.0374293332872;19160.0;94.95698159999782;97.91498319999735;93.92300399999647;93.89531839999646;94.84730879999795;94.94815919999851;97.95429199999789;96.04606399999797;97.97453999999789;84.88022399999586;91.87545519999716;95.93438799999691;97.79078319999732;97.80454079999731;95.88846719999816;82.43268879999687;89.74357679999667;81.09628159999721;90.52486479999632;97.95335199999735;95.93118479999691;
740.0437919999548;19160.0;94.95608159999779;97.91408319999732;93.72877519999639;93.72534319999639;94.84640879999792;94.94725919999848;97.95339199999786;96.04516399999794;97.97363999999786;84.71687919999579;91.87455519999713;95.93348799999688;97.78988319999729;97.80364079999728;95.88756719999813;82.10847119999681;89.74257679999664;80.76039519999716;90.35488959999626;97.95245199999732;95.93028479999688;
750.0034439999537;19160.0;94.77606959999775;97.79241519999727;93.72787519999636;93.72444319999636;94.66990879999793;94.61723919999851;97.83409199999784;95.90218399999792;97.83055999999783;84.53676719999575;91.6944431999971;95.81181999999683;97.78888319999726;97.80274079999725;95.73890399999812;81.84422959999677;89.40597439999658;80.38705439999708;90.35398959999623;97.80663039999726;95.78436319999682;
