Time (Sec);S90;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S3;S4;S5;S6;S7;S8;S9;
100.01666666666665;19160.0;99.91522399999972;99.52118879999985;99.82429279999975;99.6878959999998;99.6575855999998;99.61211999999982;99.9909999999997;99.82429279999975;99.85460319999974;99.91522399999972;99.6575855999998;99.82429279999975;99.3544815999999;99.58180959999983;99.82429279999975;99.41510239999988;99.82429279999975;99.91522399999972;99.9909999999997;99.91522399999972;99.82429279999975;
110.00333333333329;19160.0;99.91422399999969;99.48987839999982;99.82329279999972;99.64143039999978;99.65658559999977;99.48987839999982;99.98999999999967;99.82329279999972;99.82329279999972;99.91422399999969;99.65658559999977;99.82329279999972;99.32317119999988;99.48987839999982;99.80813759999972;99.32317119999988;99.82329279999972;99.82329279999972;99.98999999999967;99.91422399999969;99.82329279999972;
120.00000000000011;19160.0;99.91332399999966;99.4889783999998;99.82239279999969;99.57990959999977;99.65568559999974;99.39804719999982;99.98909999999964;99.82239279999969;99.82239279999969;99.91332399999966;99.65568559999974;99.82239279999969;99.23133999999988;99.4889783999998;99.74661679999971;99.32227119999985;99.82239279999969;99.82239279999969;99.98909999999964;99.91332399999966;99.73146159999972;
130.04666666666628;19160.0;99.91242399999963;99.42745759999978;99.82149279999966;99.57900959999974;99.51838879999976;99.3971471999998;99.98819999999961;99.76087199999968;99.82149279999966;99.91242399999963;99.59416479999973;99.74571679999968;99.16981919999986;99.42745759999978;99.74571679999968;99.18497439999986;99.76087199999968;99.82149279999966;99.98819999999961;99.91242399999963;99.73056159999969;
140.056666666665;19160.0;99.9115239999996;99.32047119999979;99.72966159999966;99.5781095999997;99.50233359999973;99.39624719999976;99.98729999999958;99.74481679999965;99.82059279999963;99.9115239999996;99.48717839999973;99.74481679999965;99.06283279999987;99.38109199999977;99.74481679999965;99.07798799999986;99.74481679999965;99.82059279999963;99.98729999999958;99.9115239999996;99.72966159999966;
150.06666666666365;19160.0;99.91062399999957;99.22863999999979;99.72876159999963;99.4862783999997;99.5014335999997;99.30441599999976;99.98639999999955;99.74391679999962;99.72876159999963;99.91062399999957;99.4862783999997;99.74391679999962;98.97100159999987;99.33472639999975;99.74391679999962;99.07708799999983;99.74391679999962;99.8196927999996;99.98639999999955;99.91062399999957;99.72876159999963;
160.0766666666623;19160.0;99.90972399999954;99.22773999999976;99.7278615999996;99.4247575999997;99.50053359999967;99.22773999999976;99.98549999999952;99.7430167999996;99.7278615999996;99.90972399999954;99.48537839999968;99.7430167999996;98.97010159999984;99.25805039999975;99.68239599999961;99.00041199999983;99.7430167999996;99.7430167999996;99.98549999999952;99.90972399999954;99.7278615999996;
170.08666666666096;19160.0;99.90882399999951;99.22683999999973;99.72696159999957;99.39354719999967;99.46932319999965;99.15106399999975;99.98459999999949;99.74211679999956;99.72696159999957;99.90882399999951;99.48447839999965;99.71180639999957;98.89342559999983;99.25715039999972;99.6511855999996;98.9692015999998;99.74211679999956;99.74211679999956;99.98459999999949;99.90882399999951;99.6511855999996;
180.09666666665962;19160.0;99.90792399999948;99.15016399999972;99.72606159999954;99.39264719999964;99.33202639999966;99.15016399999972;99.98369999999946;99.66544079999956;99.72606159999954;99.90792399999948;99.40780239999964;99.65028559999956;98.81674959999982;99.18047439999971;99.65028559999956;98.83190479999982;99.66544079999956;99.74121679999953;99.98369999999946;99.90792399999948;99.65028559999956;
190.00666666665828;19160.0;99.90702399999945;99.05833279999972;99.63423039999954;99.39174719999961;99.33112639999963;99.14926399999969;99.98279999999943;99.66454079999953;99.72516159999951;99.90702399999945;99.31597119999964;99.64938559999953;98.72491839999982;99.1341087999997;99.64938559999953;98.74007359999982;99.66454079999953;99.7403167999995;99.98279999999943;99.90702399999945;99.64938559999953;
200.00666666665694;19160.0;99.90612399999942;98.98165679999971;99.63333039999951;99.31507119999961;99.3302263999996;99.0422775999997;99.9818999999994;99.6636407999995;99.6484855999995;99.90612399999942;99.31507119999961;99.6484855999995;98.64824239999982;99.07258799999968;99.6484855999995;98.7088631999998;99.6636407999995;99.70910639999948;99.9818999999994;99.90612399999942;99.6484855999995;
210.01666666665562;19160.0;99.9052239999994;98.98075679999968;99.63243039999948;99.2383951999996;99.32932639999957;98.98075679999968;99.98099999999937;99.66274079999947;99.64758559999947;99.9052239999994;99.31417119999958;99.64758559999947;98.64734239999979;99.01106719999967;99.5718095999995;98.64734239999979;99.66274079999947;99.64758559999947;99.98099999999937;99.9052239999994;99.64758559999947;
220.00333333332094;19160.0;99.90422399999936;98.97975679999965;99.63143039999945;99.23739519999957;99.28286079999955;98.88882559999968;99.97999999999934;99.66174079999944;99.64658559999944;99.90422399999936;99.31317119999954;99.60111999999945;98.55541119999978;99.01006719999964;99.57080959999946;98.60087679999977;99.66174079999944;99.64658559999944;99.97999999999934;99.90422399999936;99.55565439999947;
230.00333333331963;19160.0;99.90332399999933;98.85761519999966;99.60021999999942;99.23649519999954;99.16071919999956;98.88792559999965;99.9790999999993;99.56990959999943;99.64568559999941;99.90332399999933;99.19102959999955;99.56990959999943;98.43326959999979;98.91823599999964;99.56990959999943;98.44842479999978;99.56990959999943;99.64568559999941;99.9790999999993;99.90332399999933;99.55475439999944;
240.04666666665167;19160.0;99.9024239999993;98.81124959999964;99.55385439999941;99.23559519999951;99.15981919999953;98.88702559999962;99.97819999999928;99.5690095999994;99.64478559999938;99.9024239999993;99.14466399999954;99.5690095999994;98.38690399999977;98.82640479999964;99.5690095999994;98.40205919999977;99.5690095999994;99.64478559999938;99.97819999999928;99.9024239999993;99.55385439999941;
250.05666666665033;19160.0;99.90152399999927;98.73457359999964;99.55295439999938;99.1589191999995;99.1589191999995;98.74972879999963;99.97729999999925;99.56810959999937;99.56810959999937;99.90152399999927;99.1437639999995;99.56810959999937;98.31022799999977;98.76488399999963;99.56810959999937;98.34053839999976;99.56810959999937;99.58326479999937;99.97729999999925;99.90152399999927;99.55295439999938;
260.06666666664984;19160.0;99.90062399999924;98.7336735999996;99.55205439999935;99.0822431999995;99.15801919999947;98.68820799999962;99.97639999999922;99.56720959999934;99.56720959999934;99.90062399999924;99.14286399999948;99.56720959999934;98.27901759999975;98.7336735999996;99.49143359999937;98.30932799999974;99.56720959999934;99.55205439999935;99.97639999999922;99.90062399999924;99.52174399999936;
270.0766666666505;19160.0;99.89972399999921;98.73277359999958;99.55115439999932;99.08134319999947;99.06618799999947;98.6418423999996;99.97549999999919;99.56630959999931;99.56630959999931;99.89972399999921;99.14196399999945;99.47537839999934;98.23265199999973;98.73277359999958;99.49053359999934;98.21749679999974;99.56630959999931;99.55115439999932;99.97549999999919;99.89972399999921;99.47537839999934;
280.0866666666512;19160.0;99.89882399999918;98.59547679999959;99.48963359999931;99.08044319999944;98.98951199999946;98.64094239999957;99.97459999999916;99.48963359999931;99.56540959999928;99.89882399999918;99.00466719999946;99.47447839999931;98.09535519999974;98.65609759999957;99.48963359999931;98.08019999999975;99.48963359999931;99.55025439999929;99.97459999999916;99.89882399999918;99.47447839999931;
290.0966666666519;19160.0;99.89792399999915;98.53395599999958;99.45842319999929;99.04923279999942;98.98861199999943;98.60973199999955;99.97369999999913;99.48873359999928;99.53419919999926;99.89792399999915;98.97345679999944;99.47357839999928;98.03383439999973;98.57942159999956;99.48873359999928;98.04898959999973;99.48873359999928;99.54935439999926;99.97369999999913;99.89792399999915;99.47357839999928;
300.00666666665256;19160.0;99.89702399999912;98.47243519999957;99.45752319999926;98.9877119999994;98.9877119999994;98.47243519999957;99.9727999999991;99.48783359999925;99.47267839999925;99.89702399999912;98.97255679999941;99.47267839999925;97.97231359999972;98.50274559999956;99.48783359999925;97.97231359999972;99.48783359999925;99.47267839999925;99.9727999999991;99.89702399999912;99.47267839999925;
310.0066666666533;19160.0;99.89612399999909;98.47153519999954;99.45662319999923;98.8958807999994;98.98681199999938;98.42606959999955;99.97189999999907;99.48693359999922;99.47177839999922;99.89612399999909;98.97165679999938;99.47177839999922;97.9259479999997;98.50184559999953;99.39600239999925;97.97141359999969;99.48693359999922;99.47177839999922;99.97189999999907;99.89612399999909;99.42631279999924;
320.016666666654;19160.0;99.89522399999906;98.45547999999951;99.4557231999992;98.89498079999937;98.87982559999938;98.39485919999953;99.97099999999904;99.4708783999992;99.4708783999992;99.89522399999906;98.95560159999935;99.37994719999922;97.87958239999969;98.4857903999995;99.39510239999922;97.8644271999997;99.4708783999992;99.4708783999992;99.97099999999904;99.89522399999906;99.39510239999922;
330.00333333332134;19160.0;99.89422399999903;98.31808319999952;99.37894719999919;98.89398079999934;98.81820479999936;98.3938591999995;99.969999999999;99.40925759999918;99.46987839999916;99.89422399999903;98.81820479999936;99.37894719999919;97.7421855999997;98.42416959999949;99.39410239999918;97.7270303999997;99.40925759999918;99.46987839999916;99.969999999999;99.89422399999903;99.39410239999918;
340.00333333332196;19160.0;99.893323999999;98.25656239999951;99.37804719999916;98.83245999999933;98.81730479999933;98.33233839999949;99.96909999999897;99.40835759999915;99.40835759999915;99.893323999999;98.81730479999933;99.37804719999916;97.68066479999969;98.33233839999949;99.39320239999915;97.72613039999968;99.40835759999915;99.46897839999913;99.96909999999897;99.893323999999;99.39320239999915;
350.046666666656;19160.0;99.89242399999897;98.24050719999948;99.37714719999913;98.78609439999931;98.8164047999993;98.22535199999949;99.96819999999894;99.40745759999912;99.39230239999912;99.89242399999897;98.8164047999993;99.37714719999913;97.66460959999966;98.24050719999948;99.36199199999913;97.63429919999967;99.40745759999912;99.37714719999913;99.96819999999894;99.89242399999897;99.39230239999912;
360.05666666665667;19160.0;99.89152399999894;98.23960719999945;99.3762471999991;98.7397287999993;98.81550479999927;98.13352079999949;99.96729999999891;99.40655759999909;99.3914023999991;99.89152399999894;98.81550479999927;99.3762471999991;97.57277839999966;98.23960719999945;99.31562639999912;97.63339919999964;99.40655759999909;99.3762471999991;99.96729999999891;99.89152399999894;99.30047119999912;
370.0666666666574;19160.0;99.89062399999891;98.17808639999944;99.37534719999907;98.73882879999927;98.67820799999929;98.13262079999946;99.96639999999888;99.34503679999908;99.39050239999906;99.89062399999891;98.75398399999926;99.2995711999991;97.51125759999965;98.17808639999944;99.31472639999909;97.49610239999966;99.34503679999908;99.37534719999907;99.96639999999888;99.89062399999891;99.2995711999991;
380.07666666665807;19160.0;99.88972399999888;98.07109999999945;99.29867119999906;98.73792879999924;98.64699759999927;98.13172079999943;99.96549999999885;99.31382639999906;99.38960239999903;99.88972399999888;98.64699759999927;99.29867119999906;97.40427119999966;98.11656559999943;99.31382639999906;97.38911599999966;99.31382639999906;99.37444719999904;99.96549999999885;99.88972399999888;99.29867119999906;
390.0866666666588;19160.0;99.88882399999885;97.99442399999944;99.29777119999903;98.66125279999923;98.64609759999924;98.05504479999942;99.96459999999882;99.31292639999903;99.31292639999903;99.88882399999885;98.64609759999924;99.29777119999903;97.32759519999965;98.05504479999942;99.31292639999903;97.38821599999963;99.31292639999903;99.37354719999901;99.96459999999882;99.88882399999885;99.29777119999903;
400.09666666665953;19160.0;99.88792399999882;97.99352399999941;99.296871199999;98.59973199999922;98.64519759999921;97.97836879999942;99.9636999999988;99.312026399999;99.312026399999;99.88792399999882;98.64519759999921;99.296871199999;97.32669519999962;97.97836879999942;99.25140559999902;97.31153999999962;99.312026399999;99.296871199999;99.9636999999988;99.88792399999882;99.296871199999;
410.0066666666602;19160.0;99.88702399999879;97.99262399999938;99.29597119999897;98.5685215999992;98.61398719999919;97.90169279999941;99.96279999999877;99.31112639999897;99.31112639999897;99.88702399999879;98.64429759999918;99.26566079999898;97.25001919999961;97.97746879999939;99.220195199999;97.2803295999996;99.31112639999897;99.29597119999897;99.96279999999877;99.88702399999879;99.220195199999;
420.00666666666086;19160.0;99.88612399999876;97.91594799999937;99.29507119999894;98.56762159999917;98.4766903999992;97.90079279999938;99.96189999999874;99.23445039999896;99.31022639999894;99.88612399999876;98.56762159999917;99.20413999999897;97.17334319999961;97.90079279999938;99.21929519999897;97.14303279999962;99.23445039999896;99.29507119999894;99.96189999999874;99.88612399999876;99.21929519999897;
430.0166666666616;19160.0;99.88522399999873;97.82411679999937;99.20323999999894;98.56672159999914;98.47579039999917;97.89989279999935;99.9609999999987;99.23355039999893;99.30932639999891;99.88522399999873;98.47579039999917;99.20323999999894;97.0815119999996;97.85442719999936;99.21839519999894;97.05120159999962;99.23355039999893;99.29417119999891;99.9609999999987;99.88522399999873;99.21839519999894;
440.0033333333289;19160.0;99.8842239999987;97.73218559999937;99.20223999999891;98.47479039999914;98.47479039999914;97.79280639999935;99.95999999999867;99.2325503999989;99.2173951999989;99.8842239999987;98.47479039999914;99.20223999999891;96.9895807999996;97.80796159999935;99.2173951999989;97.03504639999959;99.2325503999989;99.27801599999889;99.95999999999867;99.8842239999987;99.2173951999989;
450.0033333333296;19160.0;99.88332399999867;97.73128559999934;99.20133999999888;98.38295919999914;98.4738903999991;97.73128559999934;99.95909999999864;99.23165039999887;99.21649519999887;99.88332399999867;98.4738903999991;99.20133999999888;96.98868079999957;97.74644079999933;99.1255639999989;96.97352559999958;99.23165039999887;99.21649519999887;99.95909999999864;99.88332399999867;99.21649519999887;
460.0466666666636;19160.0;99.88242399999864;97.73038559999931;99.20043999999885;98.3820591999991;98.4123695999991;97.65460959999933;99.95819999999861;99.23075039999884;99.21559519999884;99.88242399999864;98.47299039999908;99.13981919999887;96.91200479999956;97.7455407999993;99.12466399999887;96.91200479999956;99.23075039999884;99.21559519999884;99.95819999999861;99.88242399999864;99.13981919999887;
470.05666666666434;19160.0;99.8815239999986;97.60824399999932;99.16922959999883;98.38115919999908;98.3053831999991;97.6537095999993;99.95729999999858;99.13891919999884;99.21469519999881;99.8815239999986;98.35084879999908;99.12376399999884;96.78986319999957;97.6537095999993;99.12376399999884;96.77470799999958;99.13891919999884;99.21469519999881;99.95729999999858;99.8815239999986;99.13891919999884;
480.066666666665;19160.0;99.88062399999858;97.5618783999993;99.12286399999881;98.38025919999905;98.30448319999907;97.65280959999927;99.95639999999855;99.13801919999881;99.21379519999878;99.88062399999858;98.30448319999907;99.12286399999881;96.74349759999956;97.5618783999993;99.12286399999881;96.72834239999956;99.13801919999881;99.21379519999878;99.95639999999855;99.88062399999858;99.13801919999881;
490.07666666666563;19160.0;99.87972399999855;97.4852023999993;99.12196399999878;98.30358319999904;98.30358319999904;97.51551279999929;99.95549999999852;99.13711919999878;99.13711919999878;99.87972399999855;98.30358319999904;99.12196399999878;96.66682159999955;97.50035759999929;99.12196399999878;96.66682159999955;99.13711919999878;99.15227439999877;99.95549999999852;99.87972399999855;99.13711919999878;
500.08666666666596;19160.0;99.87882399999852;97.48430239999927;99.12106399999875;98.22690719999903;98.30268319999901;97.45399199999927;99.95459999999849;99.13621919999875;99.13621919999875;99.87882399999852;98.30268319999901;99.12106399999875;96.63561119999953;97.46914719999927;99.04528799999878;96.63561119999953;99.13621919999875;99.12106399999875;99.95459999999849;99.87882399999852;99.10590879999876;
510.00000000000045;19160.0;99.87792399999849;97.48340239999924;99.12016399999872;98.226007199999;98.226007199999;97.39247119999926;99.95369999999846;99.13531919999872;99.13531919999872;99.87792399999849;98.30178319999898;99.04438799999875;96.57409039999952;97.46824719999924;99.04438799999875;96.55893519999952;99.13531919999872;99.12016399999872;99.95369999999846;99.87792399999849;99.04438799999875;
520.0066666666671;19160.0;99.87702399999846;97.34610559999925;99.07379839999871;98.22510719999897;98.134175999999;97.39157119999923;99.95279999999843;99.04348799999872;99.13441919999869;99.87702399999846;98.16448639999899;99.04348799999872;96.43679359999953;97.37641599999924;99.04348799999872;96.42163839999954;99.04348799999872;99.1192639999987;99.95279999999843;99.87702399999846;99.04348799999872;
530.0066666666683;19160.0;99.87612399999843;97.28458479999924;99.04258799999869;98.19389679999895;98.13327599999897;97.36036079999921;99.9518999999984;99.04258799999869;99.10320879999867;99.87612399999843;98.13327599999897;99.04258799999869;96.37527279999952;97.29973999999923;99.04258799999869;96.39042799999952;99.04258799999869;99.11836399999866;99.9518999999984;99.87612399999843;99.04258799999869;
540.0000000000039;19160.0;99.8752239999984;97.22306399999923;99.04168799999866;98.13237599999894;98.13237599999894;97.22306399999923;99.95099999999837;99.04168799999866;99.04168799999866;99.8752239999984;98.13237599999894;99.04168799999866;96.31375199999951;97.22306399999923;99.04168799999866;96.31375199999951;99.04168799999866;99.04168799999866;99.95099999999837;99.8752239999984;99.04168799999866;
550.0033333333374;19160.0;99.87422399999836;97.2220639999992;99.04068799999862;98.04044479999894;98.13137599999891;97.17659839999921;99.94999999999834;99.04068799999862;99.04068799999862;99.87422399999836;98.13137599999891;99.04068799999862;96.26728639999949;97.2220639999992;98.94975679999865;96.31275199999948;99.04068799999862;99.04068799999862;99.94999999999834;99.87422399999836;98.99522239999864;
560.0033333333387;19160.0;99.87332399999833;97.19085359999917;99.0397879999986;98.03954479999891;98.00923439999892;97.14538799999919;99.94909999999831;99.0094775999986;99.0397879999986;99.87332399999833;98.10016559999889;98.94885679999862;96.20576559999948;97.19085359999917;98.94885679999862;96.19061039999949;99.0094775999986;99.0397879999986;99.94909999999831;99.87332399999833;98.96401199999862;
570.0000000000076;19160.0;99.8724239999983;97.05355679999919;98.9479567999986;98.03864479999888;97.9628687999989;97.14448799999916;99.94819999999828;98.96311199999859;99.03888799999856;99.8724239999983;97.9628687999989;98.9479567999986;96.0684687999995;97.14448799999916;98.9479567999986;96.0533135999995;98.96311199999859;99.03888799999856;99.94819999999828;99.8724239999983;98.96311199999859;
580.0566666666743;19160.0;99.87152399999827;96.99203599999917;98.94705679999856;97.97712399999887;97.96196879999887;97.08296719999915;99.94729999999825;98.96221199999856;98.97736719999855;99.87152399999827;97.96196879999887;98.94705679999856;96.00694799999948;97.06781199999915;98.94705679999856;96.05241359999947;98.96221199999856;99.03798799999853;99.94729999999825;99.87152399999827;98.96221199999856;
590.0666666666756;19160.0;99.87062399999824;96.96082559999915;98.94615679999853;97.91560319999886;97.96106879999884;96.97598079999915;99.94639999999822;98.96131199999853;98.94615679999853;99.87062399999824;97.96106879999884;98.94615679999853;95.97573759999946;96.99113599999914;98.91584639999854;95.97573759999946;98.96131199999853;98.96131199999853;99.94639999999822;99.87062399999824;98.96131199999853;
600.0000000000111;19160.0;99.86972399999821;96.95992559999912;98.9452567999985;97.86923759999884;97.96016879999881;96.88414959999915;99.94549999999819;98.9604119999985;98.9452567999985;99.86972399999821;97.96016879999881;98.9452567999985;95.88390639999946;96.99023599999911;98.86948079999853;95.97483759999943;98.9604119999985;98.9604119999985;99.94549999999819;99.86972399999821;98.86948079999853;
610.086666666678;19160.0;99.86882399999818;96.89840479999911;98.94435679999847;97.86833759999881;97.82287199999882;96.88324959999912;99.94459999999816;98.89889119999849;98.94435679999847;99.86882399999818;97.8986479999988;98.8685807999985;95.82238559999945;96.9287151999991;98.8685807999985;95.83754079999945;98.89889119999849;98.95951199999847;99.94459999999816;99.86882399999818;98.8685807999985;
620.0966666666792;19160.0;99.86792399999815;96.79141839999912;98.86768079999847;97.86743759999878;97.7916615999988;96.88234959999909;99.94369999999813;98.86768079999847;98.94345679999844;99.86792399999815;97.7916615999988;98.86768079999847;95.71539919999945;96.8671943999991;98.86768079999847;95.73055439999945;98.86768079999847;98.95861199999844;99.94369999999813;99.86792399999815;98.86768079999847;
630.0000000000149;19160.0;99.86702399999812;96.71474239999911;98.86678079999844;97.79076159999877;97.79076159999877;96.80567359999908;99.9427999999981;98.86678079999844;98.86678079999844;99.86702399999812;97.79076159999877;98.86678079999844;95.63872319999945;96.80567359999908;98.86678079999844;95.72965439999942;98.86678079999844;98.95771199999841;99.9427999999981;99.86702399999812;98.86678079999844;
640.0066666666817;19160.0;99.8661239999981;96.71384239999908;98.86588079999841;97.74439599999876;97.78986159999874;96.71384239999908;99.94189999999807;98.86588079999841;98.86588079999841;99.8661239999981;97.78986159999874;98.86588079999841;95.63782319999942;96.71384239999908;98.82041519999842;95.63782319999942;98.86588079999841;98.86588079999841;99.94189999999807;99.8661239999981;98.86588079999841;
650.0166666666828;19160.0;99.86522399999807;96.71294239999905;98.86498079999838;97.71318559999874;97.77380639999872;96.62201119999908;99.94099999999804;98.86498079999838;98.86498079999838;99.86522399999807;97.78896159999871;98.84982559999838;95.54599199999942;96.71294239999905;98.7892047999984;95.62176799999939;98.86498079999838;98.86498079999838;99.94099999999804;99.86522399999807;98.7740495999984;
660.0000000000185;19160.0;99.86432399999804;96.63626639999904;98.86408079999835;97.71228559999871;97.63650959999873;96.62111119999905;99.94009999999801;98.78830479999837;98.86408079999835;99.86432399999804;97.71228559999871;98.78830479999837;95.46931599999941;96.63626639999904;98.78830479999837;95.4844711999994;98.78830479999837;98.86408079999835;99.94009999999801;99.86432399999804;98.77314959999838;
670.0033333333519;19160.0;99.863323999998;96.54433519999904;98.77214959999834;97.71128559999867;97.6355095999987;96.62011119999902;99.93909999999798;98.78730479999834;98.86308079999831;99.863323999998;97.6203543999987;98.78730479999834;95.3773847999994;96.57464559999903;98.78730479999834;95.3925399999994;98.78730479999834;98.86308079999831;99.93909999999798;99.863323999998;98.77214959999834;
680.0466666666863;19160.0;99.86242399999797;96.45250399999904;98.77124959999831;97.61945439999867;97.63460959999867;96.49796959999902;99.93819999999795;98.78640479999831;98.77124959999831;99.86242399999797;97.61945439999867;98.78640479999831;95.2855535999994;96.52827999999901;98.78640479999831;95.36132959999938;98.78640479999831;98.8318703999983;99.93819999999795;99.86242399999797;98.77124959999831;
690.0000000000222;19160.0;99.86152399999794;96.45160399999901;98.77034959999828;97.52762319999867;97.63370959999864;96.45160399999901;99.93729999999792;98.78550479999828;98.77034959999828;99.86152399999794;97.61855439999864;98.78550479999828;95.28465359999937;96.481914399999;98.69457359999831;95.31496399999936;98.78550479999828;98.78550479999828;99.93729999999792;99.86152399999794;98.77034959999828;
700.0666666666888;19160.0;99.86062399999791;96.45070399999898;98.76944959999825;97.52672319999864;97.57218879999863;96.374927999999;99.93639999999789;98.78460479999825;98.76944959999825;99.86062399999791;97.61765439999861;98.72398399999827;95.20797759999937;96.48101439999897;98.69367359999828;95.25344319999935;98.78460479999825;98.78460479999825;99.93639999999789;99.86062399999791;98.69367359999828;
710.07666666669;19160.0;99.85972399999788;96.34371759999898;98.73823919999823;97.52582319999861;97.46520239999863;96.37402799999897;99.93549999999786;98.70792879999824;98.76854959999822;99.85972399999788;97.51066799999862;98.69277359999825;95.10099119999937;96.40433839999896;98.69277359999825;95.11614639999937;98.70792879999824;98.78370479999822;99.93549999999786;99.85972399999788;98.69277359999825;
720.0000000000258;19160.0;99.85882399999785;96.28219679999897;98.67671839999822;97.52492319999858;97.4643023999986;96.37312799999894;99.93459999999783;98.70702879999821;98.7676495999982;99.85882399999785;97.4491471999986;98.69187359999822;95.03947039999936;96.32766239999896;98.69187359999822;95.05462559999935;98.70702879999821;98.78280479999819;99.93459999999783;99.85882399999785;98.69187359999822;
730.0966666666924;19160.0;99.85792399999782;96.20552079999896;98.67581839999819;97.44824719999858;97.46340239999857;96.23583119999896;99.9336999999978;98.70612879999818;98.69097359999819;99.85792399999782;97.44824719999858;98.69097359999819;94.96279439999935;96.26614159999895;98.69097359999819;94.99310479999934;98.70612879999818;98.72128399999818;99.9336999999978;99.85792399999782;98.69097359999819;
740.0066666666936;19160.0;99.85702399999779;96.20462079999893;98.67491839999816;97.37157119999857;97.46250239999854;96.17431039999894;99.93279999999777;98.70522879999815;98.69007359999816;99.85702399999779;97.44734719999855;98.69007359999816;94.93158399999933;96.23493119999893;98.61429759999818;94.96189439999932;98.70522879999815;98.69007359999816;99.93279999999777;99.85702399999779;98.65976319999817;
750.0000000000296;19160.0;99.85612399999776;96.2037207999989;98.67401839999813;97.37067119999854;97.38582639999854;96.11278959999893;99.93189999999774;98.70432879999812;98.68917359999813;99.85612399999776;97.44644719999852;98.61339759999815;94.87006319999932;96.2340311999989;98.61339759999815;94.88521839999932;98.70432879999812;98.68917359999813;99.93189999999774;99.85612399999776;98.59824239999816;
